master_version	rule_id	brand_id	category_id	db_ready	scoring_formula_version	メルカリ検索URL1	メルカリ検索URL2	メルカリ検索URL3	カテゴリ	性別	ブランド	ブランド日本語	服種類	商品名・狙い目	季節	季節ピーク	想定販売期間	素材加点	素材タグ	サイズ加点	サイズタグ	仕入れ上限	仕入れ上限_min	仕入れ上限_max	想定販売価格	想定販売価格_min	想定販売価格_max	粗利目安	粗利_min	粗利_max	想定送料_min	想定送料_max	配送サイズ	送料注意度	優先度	ブランドスコア	ジャンルスコア	素材スコア	サイズスコア	回転見込み	回転スコア	利益見込み	偽物リスク	真贋リスクスコア	劣化リスク	状態リスクスコア	相場信頼度	総合スコア_初期	推奨判定_初期	データ信頼度	強い条件	強みタグ	需要タグ	避ける条件	状態NGタグ	リスクタグ	検索キーワード	最低確認相場数	写真必須箇所	現場アクション	AI判定メモ	アプリ入力必須項目	即見送り条件	例外条件	AI追加質問	メルカリ検索式1	メルカリ検索式2	メルカリ検索式3	撮影指示詳細	購入制御ルール
v4	RULE_0059	BRD_0059	CAT_002	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E3%83%95%E3%82%A9%E3%83%BC%E3%83%86%E3%82%A3%E3%83%95%E3%82%A1%E3%82%A4%E3%83%96%E3%82%A2%E3%83%BC%E3%83%AB%20%E3%83%AF%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9	https://jp.mercari.com/search?keyword=45R%20%E3%82%B7%E3%83%A3%E3%83%84	https://jp.mercari.com/search?keyword=%E3%83%95%E3%82%A9%E3%83%BC%E3%83%86%E3%82%A3%E3%83%95%E3%82%A1%E3%82%A4%E3%83%96%E3%82%A2%E3%83%BC%E3%83%AB%20%E3%82%B7%E3%83%A3%E3%83%84	レディース服	レディース	45R	フォーティファイブアール	ワンピース	シャツ／ワンピース／デニム	春夏寄り	3〜8月	2〜6週間	インディゴ/藍染	デニム / インディゴ	標準サイズは相場確認	標準	3000〜10000	3000	10000	10000〜30000	10000	30000	約6000〜17000	-1000	24000	230	750	ゆうパケットポスト〜宅急便コンパクト	中	A	70	75	65	60	普通	60	高	低	0	中	-20	50	50	慎重	要検証	インディゴ/藍染	ブランド/状態次第	相場次第	脇汗 / 黄ばみ / 目立つシミ / 強い香水臭	シミ / 脇汗 / 黄ばみ	汚れリスク / 相場確認必須	フォーティファイブアール ワンピース シャツ	3	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 実寸が分かる写真 / ダメージ箇所	条件が合えばリサーチ	条件一致時のみ仕入れ候補。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場	脇汗 / 黄ばみ / 目立つシミ / 虫食い / 穴/破れ / ファスナー不良 / 強い臭い	ヴィンテージ/希少ブランドで状態込み相場が確認できる場合のみ	脇汗、黄ばみ、シミ、虫食い、穴、毛玉、素材タグ、サイズ表記は確認しましたか？	フォーティファイブアール ワンピース	45R シャツ	フォーティファイブアール シャツ	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 脇 / 襟 / 袖口 / 裾 / ダメージ箇所	条件が揃う場合のみ。迷ったら見送り
v4	RULE_0060	BRD_0060	CAT_002	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E3%82%A8%E3%83%B4%E3%82%A1%E3%83%A0%E3%82%A8%E3%83%B4%E3%82%A1%20%E3%83%AF%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9	https://jp.mercari.com/search?keyword=evam%20eva%20%E3%83%AA%E3%83%8D%E3%83%B3	https://jp.mercari.com/search?keyword=%E3%82%A8%E3%83%B4%E3%82%A1%E3%83%A0%E3%82%A8%E3%83%B4%E3%82%A1%20%E3%83%AA%E3%83%8D%E3%83%B3%20%E3%83%AA%E3%83%8D%E3%83%B3%20%E3%82%A6%E3%83%BC%E3%83%AB	レディース服	レディース	evam eva	エヴァムエヴァ	ワンピース	リネン／ニット／ワンピース	春夏	3〜8月	2〜6週間	リネン/麻 / ウール	リネン / ウール	標準サイズは相場確認	標準	1000〜4000	1000	4000	5000〜14000	5000	14000	約3500〜8600	500	11600	230	750	ゆうパケットポスト〜宅急便コンパクト	中	A	70	75	80	60	普通	60	中	低	0	中〜高	-10	50	55	慎重	要検証	リネン/麻 / ウール / 春夏需要	ブランド/状態次第	春夏需要 / 秋冬需要 / ナチュラル系	脇汗 / 黄ばみ / 目立つシミ / 強い香水臭 / 経年劣化	シミ / 脇汗 / 黄ばみ / 内側劣化 / 毛玉/毛羽立ち	経年劣化 / 汚れリスク / 相場確認必須	エヴァムエヴァ ワンピース リネン ニット	3	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 実寸が分かる写真 / ダメージ箇所	条件が合えばリサーチ	条件一致時のみ仕入れ候補。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場	脇汗 / 黄ばみ / 目立つシミ / 虫食い / 穴/破れ / ファスナー不良 / 強い臭い	ヴィンテージ/希少ブランドで状態込み相場が確認できる場合のみ	脇汗、黄ばみ、シミ、虫食い、穴、毛玉、素材タグ、サイズ表記は確認しましたか？	エヴァムエヴァ ワンピース	evam eva リネン	エヴァムエヴァ リネン リネン ウール	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 脇 / 襟 / 袖口 / 裾 / ダメージ箇所	条件が揃う場合のみ。迷ったら見送り
v4	RULE_0061	BRD_0061	CAT_002	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E3%83%8D%E3%82%B9%E3%83%88%E3%83%AD%E3%83%BC%E3%83%96%20%E3%83%AF%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9	https://jp.mercari.com/search?keyword=nest%20Robe%20%E3%83%AA%E3%83%8D%E3%83%B3%E3%83%AF%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9	https://jp.mercari.com/search?keyword=%E3%83%8D%E3%82%B9%E3%83%88%E3%83%AD%E3%83%BC%E3%83%96%20%E3%83%AA%E3%83%8D%E3%83%B3%E3%83%AF%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9%20%E3%83%AA%E3%83%8D%E3%83%B3	レディース服	レディース	nest Robe	ネストローブ	ワンピース	リネンワンピース／ブラウス	春夏	3〜8月	2〜6週間	リネン/麻	リネン	標準サイズは相場確認	標準	2000〜6000	2000	6000	7000〜18000	7000	18000	約4300〜10200	300	14200	230	750	ゆうパケットポスト〜宅急便コンパクト	中	A	70	85	80	60	普通	60	中	低	0	中	-20	50	46	慎重	要検証	リネン/麻 / 春夏需要	ブランド/状態次第	春夏需要 / ナチュラル系	脇汗 / 黄ばみ / 目立つシミ / 強い香水臭	シミ / 脇汗 / 黄ばみ	汚れリスク / 相場確認必須	ネストローブ ワンピース ブラウス リネン	3	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 実寸が分かる写真 / ダメージ箇所	条件が合えばリサーチ	条件一致時のみ仕入れ候補。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場	脇汗 / 黄ばみ / 目立つシミ / 虫食い / 穴/破れ / ファスナー不良 / 強い臭い	ヴィンテージ/希少ブランドで状態込み相場が確認できる場合のみ	脇汗、黄ばみ、シミ、虫食い、穴、毛玉、素材タグ、サイズ表記は確認しましたか？	ネストローブ ワンピース	nest Robe リネンワンピース	ネストローブ リネンワンピース リネン	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 脇 / 襟 / 袖口 / 裾 / ダメージ箇所	条件が揃う場合のみ。迷ったら見送り
v4	RULE_0062	BRD_0062	CAT_002	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E3%83%B4%E3%82%A7%E3%83%AA%E3%83%86%E3%82%AF%E3%83%BC%E3%83%AB%20%E3%83%AF%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9	https://jp.mercari.com/search?keyword=Veritecoeur%20%E3%83%AA%E3%83%8D%E3%83%B3%E3%83%AF%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9	https://jp.mercari.com/search?keyword=%E3%83%B4%E3%82%A7%E3%83%AA%E3%83%86%E3%82%AF%E3%83%BC%E3%83%AB%20%E3%83%AA%E3%83%8D%E3%83%B3%E3%83%AF%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9%20%E3%83%AA%E3%83%8D%E3%83%B3	レディース服	レディース	Veritecoeur	ヴェリテクール	ワンピース	リネンワンピース／シャツ	春夏	3〜8月	2〜6週間	リネン/麻	リネン	標準サイズは相場確認	標準	2000〜6000	2000	6000	7000〜18000	7000	18000	約4300〜10200	300	14200	230	750	ゆうパケットポスト〜宅急便コンパクト	中	A	70	85	80	60	普通	60	中	低	0	中	-20	50	46	慎重	要検証	リネン/麻 / 春夏需要	ブランド/状態次第	春夏需要 / ナチュラル系	脇汗 / 黄ばみ / 目立つシミ / 強い香水臭	シミ / 脇汗 / 黄ばみ	汚れリスク / 相場確認必須	ヴェリテクール ワンピース シャツ リネン	3	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 実寸が分かる写真 / ダメージ箇所	条件が合えばリサーチ	条件一致時のみ仕入れ候補。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場	脇汗 / 黄ばみ / 目立つシミ / 虫食い / 穴/破れ / ファスナー不良 / 強い臭い	ヴィンテージ/希少ブランドで状態込み相場が確認できる場合のみ	脇汗、黄ばみ、シミ、虫食い、穴、毛玉、素材タグ、サイズ表記は確認しましたか？	ヴェリテクール ワンピース	Veritecoeur リネンワンピース	ヴェリテクール リネンワンピース リネン	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 脇 / 襟 / 袖口 / 裾 / ダメージ箇所	条件が揃う場合のみ。迷ったら見送り
v4	RULE_0063	BRD_0063	CAT_002	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E3%83%97%E3%83%A9%E3%83%B3%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%20%E3%83%AF%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9	https://jp.mercari.com/search?keyword=Plantation%20%E3%83%AF%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9	https://jp.mercari.com/search?keyword=%E3%83%97%E3%83%A9%E3%83%B3%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%20%E3%83%AF%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9%EF%BC%8F%E3%83%81%E3%83%A5%E3%83%8B%E3%83%83%E3%82%AF%EF%BC%8F%E3%83%97%E3%83%AA%E3%83%BC%E3%83%84%E7%B3%BB	レディース服	レディース	Plantation	プランテーション	ワンピース	ワンピース／チュニック／プリーツ系	春夏寄り	3〜8月	2〜6週間	プリーツ/特殊加工	プリーツ	標準サイズは相場確認	標準	1000〜4000	1000	4000	5000〜15000	5000	15000	約3500〜9500	500	12500	230	750	ゆうパケットポスト〜宅急便コンパクト	中	A	70	75	65	60	普通	60	中	低	0	高	-35	50	28	見送り	要検証	プリーツ/特殊加工	ブランド/状態次第	相場次第	脇汗 / 黄ばみ / 目立つシミ / 強い香水臭 / 経年劣化	シミ / 脇汗 / 黄ばみ / 内側劣化	経年劣化 / 汚れリスク / 相場確認必須	プランテーション ワンピース	3	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 実寸が分かる写真 / ダメージ箇所	条件が合えばリサーチ	条件一致時のみ仕入れ候補。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場	脇汗 / 黄ばみ / 目立つシミ / 虫食い / 穴/破れ / ファスナー不良 / 強い臭い	ヴィンテージ/希少ブランドで状態込み相場が確認できる場合のみ	脇汗、黄ばみ、シミ、虫食い、穴、毛玉、素材タグ、サイズ表記は確認しましたか？	プランテーション ワンピース	Plantation ワンピース	プランテーション ワンピース／チュニック／プリーツ系	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 脇 / 襟 / 袖口 / 裾 / ダメージ箇所	原則見送り
v4	RULE_0064	BRD_0064	CAT_002	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E6%85%88%E9%9B%A8%20%E3%83%AF%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9	https://jp.mercari.com/search?keyword=%E6%85%88%E9%9B%A8%20%E5%A4%89%E5%BD%A2%E3%83%81%E3%83%A5%E3%83%8B%E3%83%83%E3%82%AF	https://jp.mercari.com/search?keyword=%E6%85%88%E9%9B%A8%20%E5%A4%89%E5%BD%A2%E3%83%81%E3%83%A5%E3%83%8B%E3%83%83%E3%82%AF	レディース服	レディース	慈雨	慈雨	ワンピース	変形チュニック／ワンピース	春夏寄り	3〜8月	2〜6週間	特になし	特になし	標準サイズは相場確認	標準	1000〜4000	1000	4000	5000〜15000	5000	15000	約3500〜9500	500	12500	230	750	ゆうパケットポスト〜宅急便コンパクト	中	A	70	75	50	60	普通	60	中	低	0	中	-20	50	42	慎重	要検証	デザイン性	デザイン強め	相場次第	脇汗 / 黄ばみ / 目立つシミ / 強い香水臭	シミ / 脇汗 / 黄ばみ	汚れリスク / 相場確認必須	慈雨 ワンピース	3	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 実寸が分かる写真 / ダメージ箇所	条件が合えばリサーチ	条件一致時のみ仕入れ候補。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場	脇汗 / 黄ばみ / 目立つシミ / 虫食い / 穴/破れ / ファスナー不良 / 強い臭い	ヴィンテージ/希少ブランドで状態込み相場が確認できる場合のみ	脇汗、黄ばみ、シミ、虫食い、穴、毛玉、素材タグ、サイズ表記は確認しましたか？	慈雨 ワンピース	慈雨 変形チュニック	慈雨 変形チュニック	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 脇 / 襟 / 袖口 / 裾 / ダメージ箇所	条件が揃う場合のみ。迷ったら見送り
v4	RULE_0065	BRD_0065	CAT_002	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E8%8A%BD%E9%A2%A8%20%E8%A6%81%E7%A2%BA%E8%AA%8D	https://jp.mercari.com/search?keyword=%E8%8A%BD%E9%A2%A8%20%E5%A4%89%E5%BD%A2%E6%9C%8D	https://jp.mercari.com/search?keyword=%E8%8A%BD%E9%A2%A8%20%E5%A4%89%E5%BD%A2%E6%9C%8D	レディース服	レディース	芽風	芽風	要確認	変形服／チュニック	通年	通年	2〜6週間	特になし	特になし	標準サイズは相場確認	標準	1000〜4000	1000	4000	5000〜15000	5000	15000	約3500〜9500	500	12500	230	750	ゆうパケットポスト〜宅急便コンパクト	中	A	70	60	50	60	普通	60	中	低	0	低〜中	0	50	60	条件付き買い	要検証	デザイン性	デザイン強め	相場次第	状態難・相場なし・利益不足	特になし	相場確認必須	芽風	3	正面 / 背面 / タグ / 素材タグ / 状態	条件が合えばリサーチ	条件一致時のみ仕入れ候補。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場	脇汗 / 黄ばみ / 目立つシミ / 虫食い / 穴/破れ / ファスナー不良 / 強い臭い	ヴィンテージ/希少ブランドで状態込み相場が確認できる場合のみ	脇汗、黄ばみ、シミ、虫食い、穴、毛玉、素材タグ、サイズ表記は確認しましたか？	芽風 要確認	芽風 変形服	芽風 変形服	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 脇 / 襟 / 袖口 / 裾 / ダメージ箇所	利益3000円以上または低仕入れなら購入候補
v4	RULE_0066	BRD_0066	CAT_002	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E3%82%BB%E3%83%B3%E3%82%BD%E3%83%A6%E3%83%8B%E3%82%B3%20%E3%82%B9%E3%83%BC%E3%83%84%E3%83%BB%E3%82%BB%E3%83%83%E3%83%88%E3%82%A2%E3%83%83%E3%83%97	https://jp.mercari.com/search?keyword=Sensounico%20%E3%83%81%E3%83%A5%E3%83%8B%E3%83%83%E3%82%AF	https://jp.mercari.com/search?keyword=%E3%82%BB%E3%83%B3%E3%82%BD%E3%83%A6%E3%83%8B%E3%82%B3%20%E3%83%81%E3%83%A5%E3%83%8B%E3%83%83%E3%82%AF	レディース服	レディース	Sensounico	センソユニコ	スーツ・セットアップ	チュニック／ジャケット／変形服	通年	2〜4月 / 9〜11月	2〜6週間	特になし	特になし	標準サイズは相場確認	標準	1000〜4000	1000	4000	5000〜15000	5000	15000	約3500〜9500	500	12500	750	1200	宅急便60〜100	高	A	70	75	50	60	普通	60	中	低	0	中	-20	50	42	慎重	要検証	デザイン性	デザイン強め	相場次第	脇汗 / 黄ばみ / 目立つシミ / 強い香水臭	シミ / 脇汗 / 黄ばみ	汚れリスク / 相場確認必須	センソユニコ スーツ ジャケット	3	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 実寸が分かる写真 / ダメージ箇所	条件が合えばリサーチ	条件一致時のみ仕入れ候補。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場	脇汗 / テカリ強い / 股スレ / 裾破れ / 上下サイズ違い	新品タグ付き・大きいサイズ・低単価なら慎重に再確認	脇汗、襟汚れ、袖口汚れ、パンツ股スレ、上下サイズ一致は確認しましたか？	センソユニコ スーツ・セットアップ	Sensounico チュニック	センソユニコ チュニック	上下全体 / ブランドタグ / 素材タグ / 脇 / 襟 / 袖口 / パンツ股 / 裾 / サイズ表記	条件が揃う場合のみ。迷ったら見送り
v4	RULE_0067	BRD_0067	CAT_002	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E3%83%AC%E3%83%AA%E3%82%A2%E3%83%B3%20%E3%83%AF%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9	https://jp.mercari.com/search?keyword=Leilian%20%E3%82%B7%E3%83%AB%E3%82%AF%E3%83%96%E3%83%A9%E3%82%A6%E3%82%B9	https://jp.mercari.com/search?keyword=%E3%83%AC%E3%83%AA%E3%82%A2%E3%83%B3%20%E3%82%B7%E3%83%AB%E3%82%AF%E3%83%96%E3%83%A9%E3%82%A6%E3%82%B9%20%E3%82%B7%E3%83%AB%E3%82%AF%20%E5%A4%A7%E3%81%8D%E3%81%84%E3%82%B5%E3%82%A4%E3%82%BA	レディース服	レディース	Leilian	レリアン	ワンピース	シルクブラウス／ワンピース／羽織	春夏寄り	3〜8月	2〜6週間	シルク	シルク	大きいサイズ加点	大きいサイズ加点	500〜3000	500	3000	4000〜12000	4000	12000	約3100〜7800	600	10300	230	750	ゆうパケットポスト〜宅急便コンパクト	中	A	70	85	80	75	普通	60	中	低	0	高	-35	65	34	見送り	中〜高	シルク / 大きいサイズ加点	大きいサイズ	相場次第	脇汗 / 黄ばみ / 目立つシミ / 強い香水臭 / 経年劣化	シミ / 脇汗 / 黄ばみ / 内側劣化	経年劣化 / 汚れリスク	レリアン ワンピース ブラウス シルク 大きいサイズ	3	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 実寸が分かる写真 / ダメージ箇所	条件が合えばリサーチ	条件一致時のみ仕入れ候補。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場	脇汗 / 黄ばみ / 目立つシミ / 虫食い / 穴/破れ / ファスナー不良 / 強い臭い	ヴィンテージ/希少ブランドで状態込み相場が確認できる場合のみ	脇汗、黄ばみ、シミ、虫食い、穴、毛玉、素材タグ、サイズ表記は確認しましたか？	レリアン ワンピース	Leilian シルクブラウス	レリアン シルクブラウス シルク 大きいサイズ	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 脇 / 襟 / 袖口 / 裾 / ダメージ箇所	原則見送り
v4	RULE_0068	BRD_0068	CAT_002	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E8%87%AA%E7%94%B1%E5%8C%BA%20%E3%83%AF%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9	https://jp.mercari.com/search?keyword=%E8%87%AA%E7%94%B1%E5%8C%BA%20%E5%A4%A7%E3%81%8D%E3%81%84%E3%82%B5%E3%82%A4%E3%82%BA	https://jp.mercari.com/search?keyword=%E8%87%AA%E7%94%B1%E5%8C%BA%20%E5%A4%A7%E3%81%8D%E3%81%84%E3%82%B5%E3%82%A4%E3%82%BA%20%E5%A4%A7%E3%81%8D%E3%81%84%E3%82%B5%E3%82%A4%E3%82%BA	レディース服	レディース	自由区	自由区	ワンピース	大きいサイズ／ワンピース／ブラウス	春夏寄り	3〜8月	3〜10週間	特になし	特になし	大きいサイズ加点	大きいサイズ加点	500〜2500	500	2500	3500〜9000	3500	9000	約2650〜5600	650	7600	230	750	ゆうパケットポスト〜宅急便コンパクト	中	B	55	75	50	75	遅め	60	低〜中	低	0	中	-20	50	40	慎重	中	大きいサイズ加点	大きいサイズ	相場次第	脇汗 / 黄ばみ / 目立つシミ / 強い香水臭	シミ / 脇汗 / 黄ばみ	汚れリスク	自由区 ワンピース ブラウス 大きいサイズ	5	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 実寸が分かる写真 / ダメージ箇所	安値のみ確認	安仕入れ・美品・相場あり限定。 回転遅めのため価格設定を保守的に。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場	脇汗 / 黄ばみ / 目立つシミ / 虫食い / 穴/破れ / ファスナー不良 / 強い臭い	ヴィンテージ/希少ブランドで状態込み相場が確認できる場合のみ	脇汗、黄ばみ、シミ、虫食い、穴、毛玉、素材タグ、サイズ表記は確認しましたか？	自由区 ワンピース	自由区 大きいサイズ	自由区 大きいサイズ 大きいサイズ	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 脇 / 襟 / 袖口 / 裾 / ダメージ箇所	条件が揃う場合のみ。迷ったら見送り
v4	RULE_0069	BRD_0069	CAT_002	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=23%E5%8C%BA%20%E3%83%AF%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9	https://jp.mercari.com/search?keyword=23%E5%8C%BA%20%E5%A4%A7%E3%81%8D%E3%81%84%E3%82%B5%E3%82%A4%E3%82%BA	https://jp.mercari.com/search?keyword=23%E5%8C%BA%20%E5%A4%A7%E3%81%8D%E3%81%84%E3%82%B5%E3%82%A4%E3%82%BA%20%E5%A4%A7%E3%81%8D%E3%81%84%E3%82%B5%E3%82%A4%E3%82%BA	レディース服	レディース	23区	23区	ワンピース	大きいサイズ／ワンピース／スーツ	通年	2〜4月 / 9〜11月	2〜6週間	特になし	特になし	大きいサイズ加点	大きいサイズ加点	1000〜3500	1000	3500	5000〜12000	5000	12000	約3500〜7300	1000	9800	750	1200	宅急便60〜100	高	A	70	75	50	75	普通	60	中	低	0	中	-20	65	45	慎重	中〜高	大きいサイズ加点	大きいサイズ	相場次第	脇汗 / 黄ばみ / 目立つシミ / 強い香水臭	シミ / 脇汗 / 黄ばみ	汚れリスク	23区 ワンピース スーツ 大きいサイズ	3	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 実寸が分かる写真 / ダメージ箇所	条件が合えばリサーチ	条件一致時のみ仕入れ候補。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場	脇汗 / テカリ強い / 股スレ / 裾破れ / 上下サイズ違い	新品タグ付き・大きいサイズ・低単価なら慎重に再確認	脇汗、襟汚れ、袖口汚れ、パンツ股スレ、上下サイズ一致は確認しましたか？	23区 ワンピース	23区 大きいサイズ	23区 大きいサイズ 大きいサイズ	上下全体 / ブランドタグ / 素材タグ / 脇 / 襟 / 袖口 / パンツ股 / 裾 / サイズ表記	条件が揃う場合のみ。迷ったら見送り
v4	RULE_0070	BRD_0070	CAT_002	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E3%82%A2%E3%82%A4%E3%82%B7%E3%83%BC%E3%83%93%E3%83%BC%20%E3%83%AF%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9	https://jp.mercari.com/search?keyword=ICB%20%E3%82%B8%E3%83%A3%E3%82%B1%E3%83%83%E3%83%88	https://jp.mercari.com/search?keyword=%E3%82%A2%E3%82%A4%E3%82%B7%E3%83%BC%E3%83%93%E3%83%BC%20%E3%82%B8%E3%83%A3%E3%82%B1%E3%83%83%E3%83%88%20%E5%A4%A7%E3%81%8D%E3%81%84%E3%82%B5%E3%82%A4%E3%82%BA	レディース服	レディース	ICB	アイシービー	ワンピース	ジャケット／ワンピース／通勤服	春夏寄り	3〜8月	3〜10週間	特になし	特になし	大きいサイズ加点	大きいサイズ加点	500〜2500	500	2500	3500〜9000	3500	9000	約2650〜5600	650	7600	750	1200	宅急便60〜100	高	B	55	75	50	75	遅め	60	低〜中	低	0	中	-20	50	40	慎重	中	大きいサイズ加点	大きいサイズ	大人きれいめ	脇汗 / 黄ばみ / 目立つシミ / 強い香水臭	シミ / 脇汗 / 黄ばみ	汚れリスク	アイシービー ワンピース ジャケット 大きいサイズ	5	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 実寸が分かる写真 / ダメージ箇所	安値のみ確認	安仕入れ・美品・相場あり限定。 回転遅めのため価格設定を保守的に。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場	脇汗 / テカリ強い / 股スレ / 裾破れ / 上下サイズ違い	新品タグ付き・大きいサイズ・低単価なら慎重に再確認	脇汗、襟汚れ、袖口汚れ、パンツ股スレ、上下サイズ一致は確認しましたか？	アイシービー ワンピース	ICB ジャケット	アイシービー ジャケット 大きいサイズ	上下全体 / ブランドタグ / 素材タグ / 脇 / 襟 / 袖口 / パンツ股 / 裾 / サイズ表記	条件が揃う場合のみ。迷ったら見送り
